property,superproperty,last_word_superclass,last_word_subclass
http://dbpedia.org/ontology/leftChild,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#nearTo,leftChild,DUL.owl#nearTo
http://dbpedia.org/ontology/leftTributary,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,leftTributary,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/linkedTo,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,linkedTo,DUL.owl#hasLocation
http://dbpedia.org/ontology/listItemOf,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,listItemOf,DUL.owl#isMemberOf
http://dbpedia.org/ontology/localizationThumbnail,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isExpressedBy,localizationThumbnail,DUL.owl#isExpressedBy
http://dbpedia.org/ontology/lounge,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,lounge,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/lowestAltitude,http://dbpedia.org/ontology/altitude,lowestAltitude,altitude
http://dbpedia.org/ontology/lowestMountain,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,lowestMountain,DUL.owl#isLocationOf
http://dbpedia.org/ontology/lowestPosition,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,lowestPosition,DUL.owl#isLocationOf
http://dbpedia.org/ontology/lowestRegion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,lowestRegion,DUL.owl#isLocationOf
http://dbpedia.org/ontology/lowestState,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,lowestState,DUL.owl#isPartOf
http://dbpedia.org/ontology/lunarRover,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,lunarRover,DUL.owl#hasParticipant
http://dbpedia.org/ontology/mainArtist,http://dbpedia.org/ontology/artist,mainArtist,artist
http://dbpedia.org/ontology/majorIsland,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,majorIsland,DUL.owl#hasPart
http://dbpedia.org/ontology/makeupArtist,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,makeupArtist,DUL.owl#hasParticipant
http://dbpedia.org/ontology/managementCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,managementCountry,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/managementMountain,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,managementMountain,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/managementPlace,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,managementPlace,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/managementPosition,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasSetting,managementPosition,DUL.owl#hasSetting
http://dbpedia.org/ontology/managementRegion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,managementRegion,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/map,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,map,DUL.owl#hasLocation
http://dbpedia.org/ontology/massif,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,massif,DUL.owl#hasLocation
http://dbpedia.org/ontology/mbaId,http://dbpedia.org/ontology/code,mbaId,code
http://dbpedia.org/ontology/medalist,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,medalist,DUL.owl#hasParticipant
http://dbpedia.org/ontology/meetingBuilding,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,meetingBuilding,DUL.owl#hasLocation
http://dbpedia.org/ontology/meetingCity,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,meetingCity,DUL.owl#hasLocation
http://dbpedia.org/ontology/memberOfParliament,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember,memberOfParliament,DUL.owl#hasMember
http://dbpedia.org/ontology/mentor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,mentor,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/meshNumber,http://dbpedia.org/ontology/code,meshNumber,code
http://dbpedia.org/ontology/messierName,http://dbpedia.org/ontology/name,messierName,name
http://dbpedia.org/ontology/millType,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,millType,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/molarMass,http://dbpedia.org/ontology/mass,molarMass,mass
http://dbpedia.org/ontology/mostDownPoint,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,mostDownPoint,DUL.owl#hasPart
http://dbpedia.org/ontology/mouthCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,mouthCountry,DUL.owl#hasLocation
http://dbpedia.org/ontology/mouthDistrict,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,mouthDistrict,DUL.owl#hasLocation
http://dbpedia.org/ontology/mouthRegion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,mouthRegion,DUL.owl#hasLocation
http://dbpedia.org/ontology/mouthState,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,mouthState,DUL.owl#hasLocation
http://dbpedia.org/ontology/movie,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,movie,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/museumType,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,museumType,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/musicBrainzArtistId,http://dbpedia.org/ontology/code,musicBrainzArtistId,code
http://dbpedia.org/ontology/musicalArtist,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,musicalArtist,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/musicalBand,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,musicalBand,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/musicians,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,musicians,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/naacpImageAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,naacpImageAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/nameInCantoneseChinese,http://dbpedia.org/ontology/name,nameInCantoneseChinese,name
http://dbpedia.org/ontology/nameInHangulKorean,http://dbpedia.org/ontology/name,nameInHangulKorean,name
http://dbpedia.org/ontology/nameInHanjaKorean,http://dbpedia.org/ontology/name,nameInHanjaKorean,name
http://dbpedia.org/ontology/nameInJapanese,http://dbpedia.org/ontology/name,nameInJapanese,name
http://dbpedia.org/ontology/nameInMindongyuChinese,http://dbpedia.org/ontology/name,nameInMindongyuChinese,name
http://dbpedia.org/ontology/nameInMinnanyuChinese,http://dbpedia.org/ontology/name,nameInMinnanyuChinese,name
http://dbpedia.org/ontology/nameInPinyinChinese,http://dbpedia.org/ontology/name,nameInPinyinChinese,name
http://dbpedia.org/ontology/nameInSimplifiedChinese,http://dbpedia.org/ontology/name,nameInSimplifiedChinese,name
http://dbpedia.org/ontology/nameInTraditionalChinese,http://dbpedia.org/ontology/name,nameInTraditionalChinese,name
http://dbpedia.org/ontology/nameInWadeGilesChinese,http://dbpedia.org/ontology/name,nameInWadeGilesChinese,name
http://dbpedia.org/ontology/nationalFilmAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,nationalFilmAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/nationalOlympicCommittee,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,nationalOlympicCommittee,DUL.owl#hasParticipant
http://dbpedia.org/ontology/ndlId,http://dbpedia.org/ontology/code,ndlId,code
http://dbpedia.org/ontology/nextEntity,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,nextEntity,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/ngcName,http://dbpedia.org/ontology/name,ngcName,name
http://dbpedia.org/ontology/nlaId,http://dbpedia.org/ontology/code,nlaId,code
http://dbpedia.org/ontology/northEastPlace,http://dbpedia.org/ontology/closeTo,northEastPlace,closeTo
http://dbpedia.org/ontology/northPlace,http://dbpedia.org/ontology/closeTo,northPlace,closeTo
http://dbpedia.org/ontology/northWestPlace,http://dbpedia.org/ontology/closeTo,northWestPlace,closeTo
http://dbpedia.org/ontology/novel,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,novel,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/numberOfClassrooms,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasRegion,numberOfClassrooms,DUL.owl#hasRegion
http://dbpedia.org/ontology/numberOfPixels,http://dbpedia.org/ontology/number,numberOfPixels,number
http://dbpedia.org/ontology/officialOpenedBy,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,officialOpenedBy,DUL.owl#hasParticipant
http://dbpedia.org/ontology/ofsCode,http://dbpedia.org/ontology/isoCode,ofsCode,isoCode
http://dbpedia.org/ontology/oldDistrict,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,oldDistrict,DUL.owl#isPartOf
http://dbpedia.org/ontology/oldProvince,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,oldProvince,DUL.owl#isPartOf
http://dbpedia.org/ontology/olivierAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,olivierAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/olympicOathSwornBy,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,olympicOathSwornBy,DUL.owl#hasParticipant
http://dbpedia.org/ontology/olympicOathSwornByAthlete,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,olympicOathSwornByAthlete,DUL.owl#hasParticipant
http://dbpedia.org/ontology/olympicOathSwornByAthlete,http://dbpedia.org/ontology/olympicOathSwornBy,olympicOathSwornByAthlete,olympicOathSwornBy
http://dbpedia.org/ontology/olympicOathSwornByJudge,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,olympicOathSwornByJudge,DUL.owl#hasParticipant
http://dbpedia.org/ontology/olympicOathSwornByJudge,http://dbpedia.org/ontology/olympicOathSwornBy,olympicOathSwornByJudge,olympicOathSwornBy
http://dbpedia.org/ontology/opponents,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,opponents,DUL.owl#hasParticipant
http://dbpedia.org/ontology/orcidId,http://dbpedia.org/ontology/code,orcidId,code
http://dbpedia.org/ontology/organisationMember,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember,organisationMember,DUL.owl#hasMember
http://dbpedia.org/ontology/originalEndPoint,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,originalEndPoint,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/originalStartPoint,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,originalStartPoint,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/orogeny,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,orogeny,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/orthologousGene,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,orthologousGene,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/otherAppearances,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,otherAppearances,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/otherWins,http://dbpedia.org/ontology/Wins,otherWins,Wins
http://dbpedia.org/ontology/owns,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,owns,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/painter,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,painter,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/participatingIn,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,participatingIn,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/pastMember,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember,pastMember,DUL.owl#hasMember
http://dbpedia.org/ontology/pastor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,pastor,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/patent,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,patent,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/peabodyAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,peabodyAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/percentageLiteracyMen,http://dbpedia.org/ontology/percentageLiterate,percentageLiteracyMen,percentageLiterate
http://dbpedia.org/ontology/performer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,performer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/placeOfWorship,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,placeOfWorship,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/plant,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,plant,DUL.owl#isLocationOf
http://dbpedia.org/ontology/playRole,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasRole,playRole,DUL.owl#hasRole
http://dbpedia.org/ontology/playRole,http://dbpedia.org/ontology/uses,playRole,uses
http://dbpedia.org/ontology/playerInTeam,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember,playerInTeam,DUL.owl#hasMember
http://dbpedia.org/ontology/polishFilmAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,polishFilmAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/politicGovernmentDepartment,http://dbpedia.org/ontology/Department,politicGovernmentDepartment,Department
http://dbpedia.org/ontology/politicGovernmentDepartment,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,politicGovernmentDepartment,DUL.owl#hasPart
http://dbpedia.org/ontology/prefect,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,prefect,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/prefecture,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,prefecture,DUL.owl#isPartOf
http://dbpedia.org/ontology/presidentGeneralCouncil,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,presidentGeneralCouncil,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/presidentRegionalCouncil,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,presidentRegionalCouncil,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/previousEntity,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,previousEntity,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/previousInfrastructure,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,previousInfrastructure,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/produces,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,produces,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/productShape,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality,productShape,DUL.owl#hasQuality
http://dbpedia.org/ontology/protectionStatus,http://dbpedia.org/ontology/Status,protectionStatus,Status
http://dbpedia.org/ontology/provides,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,provides,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/provinceIsoCode,http://dbpedia.org/ontology/isoCode,provinceIsoCode,isoCode
http://dbpedia.org/ontology/provinceLink,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,provinceLink,DUL.owl#isPartOf
http://dbpedia.org/ontology/raceTrack,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,raceTrack,DUL.owl#hasPart
http://dbpedia.org/ontology/regency,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,regency,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/relatedFunctions,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#unifies,relatedFunctions,DUL.owl#unifies
http://dbpedia.org/ontology/relatedPlaces,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#unifies,relatedPlaces,DUL.owl#unifies
http://dbpedia.org/ontology/religiousHeadLabel,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,religiousHeadLabel,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/religiousOrder,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,religiousOrder,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/resolution,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality,resolution,DUL.owl#hasQuality
http://dbpedia.org/ontology/ridId,http://dbpedia.org/ontology/code,ridId,code
http://dbpedia.org/ontology/rightChild,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,rightChild,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/rightTributary,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,rightTributary,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/rkdArtistsId,http://dbpedia.org/ontology/code,rkdArtistsId,code
http://dbpedia.org/ontology/rocket,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,rocket,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/royalAnthem,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,royalAnthem,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/satScore,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,satScore,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/schoolPatron,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,schoolPatron,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/screenActorsGuildAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,screenActorsGuildAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/sea,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#nearTo,sea,DUL.owl#nearTo
http://dbpedia.org/ontology/selibrId,http://dbpedia.org/ontology/code,selibrId,code
http://dbpedia.org/ontology/senator,http://dbpedia.org/ontology/MemberOfParliament,senator,MemberOfParliament
http://dbpedia.org/ontology/senator,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,senator,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/setDesigner,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,setDesigner,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/settlement,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,settlement,DUL.owl#hasLocation
http://dbpedia.org/ontology/sexualOrientation,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality,sexualOrientation,DUL.owl#hasQuality
http://dbpedia.org/ontology/shape,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality,shape,DUL.owl#hasQuality
http://dbpedia.org/ontology/sheading,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,sheading,DUL.owl#isPartOf
http://dbpedia.org/ontology/shipCrew,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,shipCrew,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/show,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,show,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/shuttle,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,shuttle,DUL.owl#hasParticipant
http://dbpedia.org/ontology/sibling,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,sibling,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/silCode,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,silCode,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/silCode,http://dbpedia.org/ontology/LanguageCode,silCode,LanguageCode
http://dbpedia.org/ontology/simcCode,http://dbpedia.org/ontology/code,simcCode,code
http://dbpedia.org/ontology/skills,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy,skills,DUL.owl#isDescribedBy
http://dbpedia.org/ontology/soccerLeaguePromoted,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,soccerLeaguePromoted,DUL.owl#isSettingFor
http://dbpedia.org/ontology/soccerLeagueRelegated,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,soccerLeagueRelegated,DUL.owl#isSettingFor
http://dbpedia.org/ontology/soccerLeagueSeason,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,soccerLeagueSeason,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/soccerLeagueWinner,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,soccerLeagueWinner,DUL.owl#isSettingFor
http://dbpedia.org/ontology/soccerTournamentClosingSeason,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,soccerTournamentClosingSeason,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/soccerTournamentLastChampion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,soccerTournamentLastChampion,DUL.owl#isSettingFor
http://dbpedia.org/ontology/soccerTournamentMostSteady,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,soccerTournamentMostSteady,DUL.owl#isSettingFor
http://dbpedia.org/ontology/soccerTournamentMostSuccesfull,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,soccerTournamentMostSuccesfull,DUL.owl#isSettingFor
http://dbpedia.org/ontology/soccerTournamentOpeningSeason,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,soccerTournamentOpeningSeason,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/soccerTournamentThisSeason,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,soccerTournamentThisSeason,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/soccerTournamentTopScorer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,soccerTournamentTopScorer,DUL.owl#hasParticipant
http://dbpedia.org/ontology/solicitorGeneral,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,solicitorGeneral,DUL.owl#isSettingFor
http://dbpedia.org/ontology/source,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,source,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/sourceConfluence,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,sourceConfluence,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/sourceConfluenceCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,sourceConfluenceCountry,DUL.owl#hasLocation
http://dbpedia.org/ontology/sourceConfluenceMountain,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#nearTo,sourceConfluenceMountain,DUL.owl#nearTo
http://dbpedia.org/ontology/sourceConfluencePlace,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,sourceConfluencePlace,DUL.owl#hasLocation
http://dbpedia.org/ontology/sourceConfluencePosition,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,sourceConfluencePosition,DUL.owl#hasLocation
http://dbpedia.org/ontology/sourceConfluenceRegion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,sourceConfluenceRegion,DUL.owl#hasLocation
http://dbpedia.org/ontology/sourceConfluenceState,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,sourceConfluenceState,DUL.owl#hasLocation
http://dbpedia.org/ontology/sourceDistrict,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,sourceDistrict,DUL.owl#hasLocation
http://dbpedia.org/ontology/sourceMountain,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,sourceMountain,DUL.owl#hasLocation
http://dbpedia.org/ontology/sourcePlace,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,sourcePlace,DUL.owl#hasLocation
http://dbpedia.org/ontology/sourceRegion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,sourceRegion,DUL.owl#hasLocation
http://dbpedia.org/ontology/sourceState,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,sourceState,DUL.owl#hasLocation
http://dbpedia.org/ontology/southEastPlace,http://dbpedia.org/ontology/closeTo,southEastPlace,closeTo
http://dbpedia.org/ontology/southPlace,http://dbpedia.org/ontology/closeTo,southPlace,closeTo
http://dbpedia.org/ontology/southWestPlace,http://dbpedia.org/ontology/closeTo,southWestPlace,closeTo
http://dbpedia.org/ontology/sovereignCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,sovereignCountry,DUL.owl#isPartOf
http://dbpedia.org/ontology/specialEffects,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,specialEffects,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/sportDiscipline,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,sportDiscipline,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/sportSpecialty,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,sportSpecialty,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/spurOf,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,spurOf,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/spurType,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,spurType,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/startPoint,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,startPoint,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/stateDelegate,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,stateDelegate,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/storyEditor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,storyEditor,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/student,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,student,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/subClassis,http://dbpedia.org/ontology/classis,subClassis,classis
http://dbpedia.org/ontology/subGenus,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#specializes,subGenus,DUL.owl#specializes
http://dbpedia.org/ontology/subTribus,http://dbpedia.org/ontology/Tribus,subTribus,Tribus
http://dbpedia.org/ontology/subdivisionName,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,subdivisionName,DUL.owl#hasPart
http://dbpedia.org/ontology/subprefecture,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,subprefecture,DUL.owl#hasPart
http://dbpedia.org/ontology/sudocId,http://dbpedia.org/ontology/code,sudocId,code
http://dbpedia.org/ontology/summerAppearances,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,summerAppearances,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/superTribus,http://dbpedia.org/ontology/Tribus,superTribus,Tribus
