"superclass","subclass"
"http://dbpedia.org/ontology/دستاویز","http://dbpedia.org/ontology/تصویر"
"http://dbpedia.org/ontology/دستاویز","http://dbpedia.org/ontology/فائل"
"http://dbpedia.org/ontology/دوا","http://dbpedia.org/ontology/منشیات_کا_مجموعہ"
"http://dbpedia.org/ontology/دوا","http://dbpedia.org/ontology/مونوکلونل_دافِع_جِسم"
"http://dbpedia.org/ontology/دورانیہ_حیات_وقوعه","http://dbpedia.org/ontology/ذاتی_تقریب"
"http://dbpedia.org/ontology/دوڑ","http://dbpedia.org/ontology/سائیکلنگ_دوڑ"
"http://dbpedia.org/ontology/دوڑ","http://dbpedia.org/ontology/کار_دوڑ"
"http://dbpedia.org/ontology/دوڑ","http://dbpedia.org/ontology/گھوڑا_دوڑ_میں_مقابلہ_کرنا"
"http://dbpedia.org/ontology/دہانه","http://dbpedia.org/ontology/قمری_گڑھا"
"http://dbpedia.org/ontology/ریکارڈرز_پر_مبنی_ایک_فائل","http://dbpedia.org/ontology/حیاتیاتی_ریکارڈرز_پر_مبنی_ایک_فائل"
"http://dbpedia.org/ontology/زبان","http://dbpedia.org/ontology/پروگرامنگ_زبان"
"http://dbpedia.org/ontology/سائنسدان","http://dbpedia.org/ontology/طبیب"
"http://dbpedia.org/ontology/سائنسدان","http://dbpedia.org/ontology/ماہر_حشریات"
"http://dbpedia.org/ontology/سائنسدان","http://dbpedia.org/ontology/ماہر_حیاتیات"
"http://dbpedia.org/ontology/سائنسدان","http://dbpedia.org/ontology/معلم"
"http://dbpedia.org/ontology/ساز","http://dbpedia.org/ontology/ستار"
"http://dbpedia.org/ontology/ساز","http://dbpedia.org/ontology/عضو"
"http://dbpedia.org/ontology/سازندہ","http://dbpedia.org/ontology/ستار_بجانے_والا"
"http://dbpedia.org/ontology/سازندہ","http://dbpedia.org/ontology/گٹار_بجانے_والا"
"http://dbpedia.org/ontology/ستارہ","http://dbpedia.org/ontology/بھورا_بونا"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/اسکی_باز"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/اسکیٹ_کرنے_والا"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/برف_پر_پھسلنے_میں_جِسمانی_ورزِشوں_کا_مُقابلہ_کا_کھلاڑی"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/برفانی_ہاکی_کا_کھلاڑی"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/بوبسلیگ_ایتھلیٹ"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/بوبسلیگ_کھلاڑی"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/رفتار_سکیٹر"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/فگرسکیٹر"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/مشترکہ_نورڈک"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/کراس_کنٹری_اسکیئر"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/کرلنگ_کا_کھیل_کھیلنے_والا"
"http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا","http://dbpedia.org/ontology/ہوا_میں_چھلانگ_لگانے_والا"
"http://dbpedia.org/ontology/سرکاری_محکمہ","http://dbpedia.org/ontology/وزراء_کی_کابینہ"
"http://dbpedia.org/ontology/سرگرمی","http://dbpedia.org/ontology/فروخت"
"http://dbpedia.org/ontology/سرگرمی","http://dbpedia.org/ontology/کھیل"
"http://dbpedia.org/ontology/سنوکر_کے_کھلاڑی","http://dbpedia.org/ontology/سنوکر_کا_فاتح"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/حاکم"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/سفیر"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/سینیٹ_کا_رُکن"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/شہر_کا_منتظم"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/صدر"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/فوجی_افسر"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/مجلس_کے_شرکاء"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/مشیر"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/نائب"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/نائب_صدر"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/نائب_وزیر_اعظم"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/وزیر"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/وزیراعظم"
"http://dbpedia.org/ontology/سیاستدان","http://dbpedia.org/ontology/پارلیمنٹ_کا_رکن"
"http://dbpedia.org/ontology/شاہی","http://dbpedia.org/ontology/برطانوی_بادشاہی"
"http://dbpedia.org/ontology/شاہی","http://dbpedia.org/ontology/دکھاوا_کرنے_والا"
"http://dbpedia.org/ontology/شاہی","http://dbpedia.org/ontology/فراعنہ"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/آدمی"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/اشرافیہ"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/امریکی_رہنما"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/بادشاہ"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/باورچی"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/تربیت_کرنے_والا"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/تعلیمی"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/تنظیم_کے_رکن"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/تھیٹر_ہدایت_کار"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/جاسوس"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/خلا_باز"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/سائنسدان"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/سیاستدان"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/سیاستدان_میاں_بیوی"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/شاہی"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/صحافی"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/طيار"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/طیارہ_اڑانے_والا"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/عظیم"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/عورت"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/عہدے_دار"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/فلسفی"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/فلم_کا_ہدایت_کار"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/فنکار"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/فوجی_شخص"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/قاضی"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/ماہر_آثار_قدیمہ"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/ماہر_فنیات"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/ماہر_لسانیات"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/ماہر_مصریات"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/ماہر_معاشیات"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/ماہر_نفسیات"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/مبدہ"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/مجرم"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/مذہبی"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/مزاحمتی_تحریک_کے_رکن"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/مصنف"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/معمار"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/ملکہ_حسن"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/نمائش_کرنے_والا"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/وکیل"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/ٹی_وی_کا_ہدایت_کار"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/پادری"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/پلے_بوائے_پلے_میٹ"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/پولیس_افسر"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/پیش_کنندہ"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/ڈی_بی_پیڈین"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/کاروباری_شخص"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/کسان"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/کھلاڑی"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/کھیلوں_کا_منتظم"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/گھوڑا_سدھانے_والا"
"http://dbpedia.org/ontology/شخص","http://dbpedia.org/ontology/یوٹیب_پر_وڈیو_لگانے_والا"
"http://dbpedia.org/ontology/شخص_کی_تقریب","http://dbpedia.org/ontology/سیاسی_تقریب"
"http://dbpedia.org/ontology/شخص_کی_تقریب","http://dbpedia.org/ontology/پیشہ"
"http://dbpedia.org/ontology/شعبہ","http://dbpedia.org/ontology/بیرون_ملک_کے_محکمے"
"http://dbpedia.org/ontology/شناخت_کنندہ","http://dbpedia.org/ontology/اوپر_سطح_کی_ڈومین"
"http://dbpedia.org/ontology/شہر","http://dbpedia.org/ontology/دارالحکومت"
"http://dbpedia.org/ontology/شہر","http://dbpedia.org/ontology/علاقے_کا_دارالحکومت"
"http://dbpedia.org/ontology/صنف","http://dbpedia.org/ontology/ادبی_صنف"
"http://dbpedia.org/ontology/صنف","http://dbpedia.org/ontology/فلم_کی_صنف"
"http://dbpedia.org/ontology/صنف","http://dbpedia.org/ontology/فنکارانہ_صنف"
"http://dbpedia.org/ontology/صنف","http://dbpedia.org/ontology/موسیقی_کی_صنف"
"http://dbpedia.org/ontology/صوبہ","http://dbpedia.org/ontology/تاریخی_صوبہ"
"http://dbpedia.org/ontology/ضلع","http://dbpedia.org/ontology/تاریخی_ضلع"
"http://dbpedia.org/ontology/علاقہ","http://dbpedia.org/ontology/انتظامی_علاقہ"
"http://dbpedia.org/ontology/علاقہ","http://dbpedia.org/ontology/تاریخی_علاقہ"
"http://dbpedia.org/ontology/علاقہ","http://dbpedia.org/ontology/قدرتی_علاقہ"
"http://dbpedia.org/ontology/علمی_انتظامی_علاقہ","http://dbpedia.org/ontology/بشپ_کے_تحت_حلقہ"
"http://dbpedia.org/ontology/علمی_انتظامی_علاقہ","http://dbpedia.org/ontology/عمید_کا_عہدہ"
"http://dbpedia.org/ontology/علمی_انتظامی_علاقہ","http://dbpedia.org/ontology/پادری_کا_علاقہ"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/تاریخی_تعمیر"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/تاریخی_عمارت"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/جیل"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/خریداری_کرنے_کے_لیے_مختص_جگہ"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/رقص_گاہ"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/سرائے"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/عجائب_گھر"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/فلک_بوس_عمارت"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/قلعہ"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/مذہبی_عمارت"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/پنڈال"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/کارخانه"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/ہسپتال"
"http://dbpedia.org/ontology/عمارت","http://dbpedia.org/ontology/ہسپتال۔"
"http://dbpedia.org/ontology/عوامی_راہداری_کا_نظام","http://dbpedia.org/ontology/بس_كا_تِجارتی_اِدارہ"
"http://dbpedia.org/ontology/عوامی_راہداری_کا_نظام","http://dbpedia.org/ontology/ہوائی_راستہ"
"http://dbpedia.org/ontology/عیسائی_پادري","http://dbpedia.org/ontology/پادریوں_کا_سردار"
"http://dbpedia.org/ontology/غول","http://dbpedia.org/ontology/کروی_غول"
"http://dbpedia.org/ontology/غول","http://dbpedia.org/ontology/کھلی_بھیڑ"
"http://dbpedia.org/ontology/فنکار","http://dbpedia.org/ontology/اداکار"
"http://dbpedia.org/ontology/فنکار","http://dbpedia.org/ontology/رقص_کرنے_والا"
"http://dbpedia.org/ontology/فنکار","http://dbpedia.org/ontology/رنگ_ساز"
"http://dbpedia.org/ontology/فنکار","http://dbpedia.org/ontology/ظریف"
"http://dbpedia.org/ontology/فنکار","http://dbpedia.org/ontology/عکسی_تصویر_اتارنے_والا"
"http://dbpedia.org/ontology/فنکار","http://dbpedia.org/ontology/مجسمہ_ساز"
"http://dbpedia.org/ontology/فنکار","http://dbpedia.org/ontology/مزاحیہ_تخلیق_کار"
"http://dbpedia.org/ontology/فنکار","http://dbpedia.org/ontology/مسخرا"
"http://dbpedia.org/ontology/فنکار","http://dbpedia.org/ontology/موسیقی_کا_فنکار"
"http://dbpedia.org/ontology/فنکار","http://dbpedia.org/ontology/پوشاک_ساز"
"http://dbpedia.org/ontology/فٹ_بال_تنظیم","http://dbpedia.org/ontology/قومی_فٹ_بال_تنظیم"
"http://dbpedia.org/ontology/فٹ_بال_لیگ_کے_موسم","http://dbpedia.org/ontology/قومی_فٹ_بال_لیگ_کا_موسم"
"http://dbpedia.org/ontology/فہرست","http://dbpedia.org/ontology/ایک_فہرست"
"http://dbpedia.org/ontology/فہرست","http://dbpedia.org/ontology/موسیقی_کے_ریکارڈوں_کی_فہرست"
"http://dbpedia.org/ontology/فہرست","http://dbpedia.org/ontology/کام_کی_ترتیب"
"http://dbpedia.org/ontology/قاتل","http://dbpedia.org/ontology/سلسلہ_وار_قاتل"
"http://dbpedia.org/ontology/قانونی_مقدمہ","http://dbpedia.org/ontology/ریاستہائے_متحدہ_کی_سپریم_کورٹ_کیس"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/آتش_فشاں"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/اجسامِ_آب"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/برف_کا_تودہ"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/جزیرہ_نما"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/جنگل"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/خشکی_کا_وہ_حصہ_جو_سمندر_کے_اندر_تک_چلا_گیا_ہو"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/درہ"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/دہانه"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/ریگستان"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/ساحل_سمندر"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/غار"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/وادی"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/پہاڑ"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/پہاڑی_سلسلہ"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/گرم_موسم_بہار"
"http://dbpedia.org/ontology/قدرتی_جگہ","http://dbpedia.org/ontology/گرم_پانی_کا_قدرتی_چشمہ"
"http://dbpedia.org/ontology/قدرتی_واقعہ","http://dbpedia.org/ontology/زلزلہ"
"http://dbpedia.org/ontology/قدرتی_واقعہ","http://dbpedia.org/ontology/سورج_گرہن"
"http://dbpedia.org/ontology/قدرتی_واقعہ","http://dbpedia.org/ontology/طوفانی_لہر"
"http://dbpedia.org/ontology/قسم","http://dbpedia.org/ontology/آثار_قدیمہ"
"http://dbpedia.org/ontology/قسم","http://dbpedia.org/ontology/جراثیم"
"http://dbpedia.org/ontology/قسم","http://dbpedia.org/ontology/حکومت_کی_قسم"
"http://dbpedia.org/ontology/قسم","http://dbpedia.org/ontology/خلوی_مادہ"
"http://dbpedia.org/ontology/قسم","http://dbpedia.org/ontology/دستاویز_کی_قسم"
"http://dbpedia.org/ontology/قیمتی_اشیاء_کا_مجموعہ","http://dbpedia.org/ontology/محفوظ_شدہ_دستاویزات"
"http://dbpedia.org/ontology/ماتحت_علاقہ","http://dbpedia.org/ontology/پرانا_علاقہ"
"http://dbpedia.org/ontology/متواتر_ادب","http://dbpedia.org/ontology/اخبار"
"http://dbpedia.org/ontology/متواتر_ادب","http://dbpedia.org/ontology/تعلیمی_جریدہ"
"http://dbpedia.org/ontology/متواتر_ادب","http://dbpedia.org/ontology/رسالہ"
"http://dbpedia.org/ontology/متواتر_ادب","http://dbpedia.org/ontology/زیر_زمین_جریدہ"
"http://dbpedia.org/ontology/مجرم","http://dbpedia.org/ontology/قاتل"
"http://dbpedia.org/ontology/مذہبی","http://dbpedia.org/ontology/نارمن_فرقے_کا_عيسائی"
"http://dbpedia.org/ontology/مذہبی","http://dbpedia.org/ontology/یہودی_رہنما"
"http://dbpedia.org/ontology/مذہبی_تصور","http://dbpedia.org/ontology/عیسائی_نظریہ"
"http://dbpedia.org/ontology/مذہبی_تنظیم","http://dbpedia.org/ontology/علما_کا_حکم"
"http://dbpedia.org/ontology/مذہبی_عمارت","http://dbpedia.org/ontology/خانقاہ"
"http://dbpedia.org/ontology/مذہبی_عمارت","http://dbpedia.org/ontology/مزار"
"http://dbpedia.org/ontology/مذہبی_عمارت","http://dbpedia.org/ontology/مسجد"
"http://dbpedia.org/ontology/مذہبی_عمارت","http://dbpedia.org/ontology/مندر"
"http://dbpedia.org/ontology/مذہبی_عمارت","http://dbpedia.org/ontology/گرجا"
"http://dbpedia.org/ontology/مذہبی_عمارت","http://dbpedia.org/ontology/یہودیوں_کی_عبادت_گاہ"
"http://dbpedia.org/ontology/مزاحیہ","http://dbpedia.org/ontology/مانگا"
"http://dbpedia.org/ontology/مزاحیہ","http://dbpedia.org/ontology/مانہوا"
"http://dbpedia.org/ontology/مزاحیہ","http://dbpedia.org/ontology/مزاحیہ_خاکے"
"http://dbpedia.org/ontology/مزاحیہ","http://dbpedia.org/ontology/منحوا"
"http://dbpedia.org/ontology/مشروب","http://dbpedia.org/ontology/تیز_روسی_شراب"
"http://dbpedia.org/ontology/مشروب","http://dbpedia.org/ontology/شراب"
"http://dbpedia.org/ontology/مشروب","http://dbpedia.org/ontology/ہلکی_شراب"
"http://dbpedia.org/ontology/مصنف","http://dbpedia.org/ontology/شاعر"
"http://dbpedia.org/ontology/مصنف","http://dbpedia.org/ontology/قلم_کار"
"http://dbpedia.org/ontology/مصنف","http://dbpedia.org/ontology/مورخ"
"http://dbpedia.org/ontology/مصنف","http://dbpedia.org/ontology/موسیقی_بنانے_والا"
"http://dbpedia.org/ontology/مصنف","http://dbpedia.org/ontology/نغمہ_نگار"
"http://dbpedia.org/ontology/مصنف","http://dbpedia.org/ontology/ڈرامہ_نگار"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/انتخابات"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/تاریخی_واقعہ"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/تعلیمی_کانفرنس"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/حملہ"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/خلائی_مہم"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/فلمی_میلہ"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/فوجی_تنازعہ"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/مجلس"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/ملاقات"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/موسیقی_میلہ"
"http://dbpedia.org/ontology/معاشرتی_واقعہ","http://dbpedia.org/ontology/کھیلوں_کی_تقریب"
"http://dbpedia.org/ontology/معاملہ","http://dbpedia.org/ontology/قانونی_مقدمہ"
"http://dbpedia.org/ontology/مقابلہ","http://dbpedia.org/ontology/تکرار_کرنا"
"http://dbpedia.org/ontology/مقابلہ_میں_کاریں_چلانے_والے","http://dbpedia.org/ontology/جرمن_ٹورنگ_کار_ماسٹرزریسر"
"http://dbpedia.org/ontology/مقابلہ_میں_کاریں_چلانے_والے","http://dbpedia.org/ontology/فارمولا_ون_ریسر"
"http://dbpedia.org/ontology/مقابلہ_میں_کاریں_چلانے_والے","http://dbpedia.org/ontology/نیسکار_ڈرائیور"
"http://dbpedia.org/ontology/ملک","http://dbpedia.org/ontology/تاریخی_ملک"
"http://dbpedia.org/ontology/موسیقی_کا_فنکار","http://dbpedia.org/ontology/اعلی_درجےکاموسیقی_فنکار"
"http://dbpedia.org/ontology/موسیقی_کا_فنکار","http://dbpedia.org/ontology/سازندہ"
"http://dbpedia.org/ontology/موسیقی_کا_فنکار","http://dbpedia.org/ontology/موسیقی_کا_رہنما"
"http://dbpedia.org/ontology/موسیقی_کا_فنکار","http://dbpedia.org/ontology/پس_منظر"
"http://dbpedia.org/ontology/موسیقی_کا_فنکار","http://dbpedia.org/ontology/گلوکار"
"http://dbpedia.org/ontology/موسیقی_کا_کام","http://dbpedia.org/ontology/تصویروں_اور_دستخط_کی_کتاب"
"http://dbpedia.org/ontology/موسیقی_کا_کام","http://dbpedia.org/ontology/روایتی_موسیقی_کی_ترکیب"
"http://dbpedia.org/ontology/موسیقی_کا_کام","http://dbpedia.org/ontology/سنگل"
"http://dbpedia.org/ontology/موسیقی_کا_کام","http://dbpedia.org/ontology/فنکارکاریکارڈ_نامہ"
"http://dbpedia.org/ontology/موسیقی_کا_کام","http://dbpedia.org/ontology/قومی_ترانہ"
"http://dbpedia.org/ontology/موسیقی_کا_کام","http://dbpedia.org/ontology/موسیقی_کا"
"http://dbpedia.org/ontology/موسیقی_کا_کام","http://dbpedia.org/ontology/موسیقی_کے_ساتھ_نقل_یا_اداکاری"
"http://dbpedia.org/ontology/موسیقی_کا_کام","http://dbpedia.org/ontology/گانا"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/تعلیمی_مضمون"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/روشِ_لباس"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/ریاضیاتی_تصور"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/سائنسی_تصور"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/سیاسی_تصور"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/صنف"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/فلسفیانہ_تصور"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/محصول"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/مذہبی_تصور"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/معیاری"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/نسل_یا_خاندان"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/نظریہ"
"http://dbpedia.org/ontology/موضوع_کا_تصور","http://dbpedia.org/ontology/ہوا_کی_سمت"
"http://dbpedia.org/ontology/موٹر_سائیکل_سوار","http://dbpedia.org/ontology/تیز_راہ_سوار"
"http://dbpedia.org/ontology/موٹر_سائیکل_سوار","http://dbpedia.org/ontology/موٹر_سائیکل_دوڑانے_والا"
"http://dbpedia.org/ontology/موٹر_کھیل_میں_گاڑی_دوڑانے_والا","http://dbpedia.org/ontology/موٹر_سائیکل_سوار"
"http://dbpedia.org/ontology/مُضحِکہ_خیزکردار","http://dbpedia.org/ontology/انیمنگا_کردار"
"http://dbpedia.org/ontology/مکے_باز","http://dbpedia.org/ontology/شوقیہ_مکے_باز"
"http://dbpedia.org/ontology/مینار","http://dbpedia.org/ontology/بُرج_آب"
"http://dbpedia.org/ontology/مینار","http://dbpedia.org/ontology/روشنی_کا_مینار"
"http://dbpedia.org/ontology/ناشَر","http://dbpedia.org/ontology/ریڈیو_سٹیشن"
"http://dbpedia.org/ontology/ناشَر","http://dbpedia.org/ontology/نشریاتی_جال"
"http://dbpedia.org/ontology/ناشَر","http://dbpedia.org/ontology/ٹیلی_ویژن_مرکز"
"http://dbpedia.org/ontology/نام","http://dbpedia.org/ontology/دیا_گیا_نام"
"http://dbpedia.org/ontology/نام","http://dbpedia.org/ontology/عرفیت"
"http://dbpedia.org/ontology/نامعلوم","http://dbpedia.org/ontology/ویکی_میڈیا_کا_سانچہ"
"http://dbpedia.org/ontology/ندی","http://dbpedia.org/ontology/نہر"
"http://dbpedia.org/ontology/نشے_کی_دوا","http://dbpedia.org/ontology/ویکسین"
"http://dbpedia.org/ontology/نشے_کی_دوا","http://dbpedia.org/ontology/ویکسینیشن_کے_اعدادوشمار"
"http://dbpedia.org/ontology/نقل_و_حمل_کا_راستہ","http://dbpedia.org/ontology/آبی_گزرگاہ_کی_سرنگ"
"http://dbpedia.org/ontology/نقل_و_حمل_کا_راستہ","http://dbpedia.org/ontology/سڑک"
"http://dbpedia.org/ontology/نقل_و_حمل_کا_راستہ","http://dbpedia.org/ontology/پل"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/جہاز"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/خلائی_اڈہ"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/خلائی_جہاز"
"http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع","http://dbpedia.org/ontology/ریل_گاڑی"
