superclass,subclass,last_word_superclass,last_word_subclass
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://dbpedia.org/ontology/District,GovernmentalAdministrativeRegion,District
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://dbpedia.org/ontology/DistrictWaterBoard,GovernmentalAdministrativeRegion,DistrictWaterBoard
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://dbpedia.org/ontology/MicroRegion,GovernmentalAdministrativeRegion,MicroRegion
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://dbpedia.org/ontology/Municipality,GovernmentalAdministrativeRegion,Municipality
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://dbpedia.org/ontology/Prefecture,GovernmentalAdministrativeRegion,Prefecture
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://dbpedia.org/ontology/Province,GovernmentalAdministrativeRegion,Province
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://dbpedia.org/ontology/Regency,GovernmentalAdministrativeRegion,Regency
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://dbpedia.org/ontology/SubMunicipality,GovernmentalAdministrativeRegion,SubMunicipality
http://dbpedia.org/ontology/GridironFootballPlayer,http://dbpedia.org/ontology/AmericanFootballPlayer,GridironFootballPlayer,AmericanFootballPlayer
http://dbpedia.org/ontology/GridironFootballPlayer,http://dbpedia.org/ontology/CanadianFootballPlayer,GridironFootballPlayer,CanadianFootballPlayer
http://dbpedia.org/ontology/Group,http://dbpedia.org/ontology/Band,Group,Band
http://dbpedia.org/ontology/Group,http://dbpedia.org/ontology/ComedyGroup,Group,ComedyGroup
http://dbpedia.org/ontology/HistoricalAreaOfAuthority,http://dbpedia.org/ontology/Manor,HistoricalAreaOfAuthority,Manor
http://dbpedia.org/ontology/Identifier,http://dbpedia.org/ontology/TopLevelDomain,Identifier,TopLevelDomain
http://dbpedia.org/ontology/Image,http://dbpedia.org/ontology/MovingImage,Image,MovingImage
http://dbpedia.org/ontology/Image,http://dbpedia.org/ontology/StillImage,Image,StillImage
http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/Airport,Infrastructure,Airport
http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/Dam,Infrastructure,Dam
http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/Dike,Infrastructure,Dike
http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/LaunchPad,Infrastructure,LaunchPad
http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/Lock,Infrastructure,Lock
http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/Port,Infrastructure,Port
http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/PowerStation,Infrastructure,PowerStation
http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/RestArea,Infrastructure,RestArea
http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/RouteOfTransportation,Infrastructure,RouteOfTransportation
http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/Station,Infrastructure,Station
http://dbpedia.org/ontology/Infrastucture,http://dbpedia.org/ontology/ElectricalSubstation,Infrastucture,ElectricalSubstation
http://dbpedia.org/ontology/Instrument,http://dbpedia.org/ontology/Guitar,Instrument,Guitar
http://dbpedia.org/ontology/Instrument,http://dbpedia.org/ontology/Organ,Instrument,Organ
http://dbpedia.org/ontology/Instrumentalist,http://dbpedia.org/ontology/Guitarist,Instrumentalist,Guitarist
http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/Atoll,Island,Atoll
http://dbpedia.org/ontology/Language,http://dbpedia.org/ontology/ProgrammingLanguage,Language,ProgrammingLanguage
http://dbpedia.org/ontology/LegalCase,http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase,LegalCase,SupremeCourtOfTheUnitedStatesCase
http://dbpedia.org/ontology/LifeCycleEvent,http://dbpedia.org/ontology/PersonalEvent,LifeCycleEvent,PersonalEvent
http://dbpedia.org/ontology/List,http://dbpedia.org/ontology/SingleList,List,SingleList
http://dbpedia.org/ontology/List,http://dbpedia.org/ontology/TrackList,List,TrackList
http://dbpedia.org/ontology/List,http://dbpedia.org/ontology/WorkSequence,List,WorkSequence
http://dbpedia.org/ontology/Mammal,http://dbpedia.org/ontology/Cat,Mammal,Cat
http://dbpedia.org/ontology/Mammal,http://dbpedia.org/ontology/Dog,Mammal,Dog
http://dbpedia.org/ontology/Mammal,http://dbpedia.org/ontology/Horse,Mammal,Horse
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/Aircraft,MeanOfTransportation,Aircraft
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/Automobile,MeanOfTransportation,Automobile
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/Locomotive,MeanOfTransportation,Locomotive
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/MilitaryVehicle,MeanOfTransportation,MilitaryVehicle
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/Motorcycle,MeanOfTransportation,Motorcycle
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/On-SiteTransportation,MeanOfTransportation,On-SiteTransportation
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/Rocket,MeanOfTransportation,Rocket
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/Ship,MeanOfTransportation,Ship
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/SpaceShuttle,MeanOfTransportation,SpaceShuttle
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/SpaceStation,MeanOfTransportation,SpaceStation
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/Spacecraft,MeanOfTransportation,Spacecraft
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/Train,MeanOfTransportation,Train
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/TrainCarriage,MeanOfTransportation,TrainCarriage
http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/Tram,MeanOfTransportation,Tram
http://dbpedia.org/ontology/MilitaryStructure,http://dbpedia.org/ontology/Fort,MilitaryStructure,Fort
http://dbpedia.org/ontology/Mill,http://dbpedia.org/ontology/Treadmill,Mill,Treadmill
http://dbpedia.org/ontology/Mill,http://dbpedia.org/ontology/Watermill,Mill,Watermill
http://dbpedia.org/ontology/Mill,http://dbpedia.org/ontology/WindMotor,Mill,WindMotor
http://dbpedia.org/ontology/Mill,http://dbpedia.org/ontology/Windmill,Mill,Windmill
http://dbpedia.org/ontology/Mine,http://dbpedia.org/ontology/CoalPit,Mine,CoalPit
http://dbpedia.org/ontology/Monument,http://dbpedia.org/ontology/GraveMonument,Monument,GraveMonument
http://dbpedia.org/ontology/Monument,http://dbpedia.org/ontology/Memorial,Monument,Memorial
http://dbpedia.org/ontology/MotorcycleRider,http://dbpedia.org/ontology/MotocycleRacer,MotorcycleRider,MotocycleRacer
http://dbpedia.org/ontology/MotorcycleRider,http://dbpedia.org/ontology/SpeedwayRider,MotorcycleRider,SpeedwayRider
http://dbpedia.org/ontology/MotorsportRacer,http://dbpedia.org/ontology/MotorcycleRider,MotorsportRacer,MotorcycleRider
http://dbpedia.org/ontology/MotorsportRacer,http://dbpedia.org/ontology/RacingDriver,MotorsportRacer,RacingDriver
http://dbpedia.org/ontology/Municipality,http://dbpedia.org/ontology/FormerMunicipality,Municipality,FormerMunicipality
http://dbpedia.org/ontology/Murderer,http://dbpedia.org/ontology/SerialKiller,Murderer,SerialKiller
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/ontology/BackScene,MusicalArtist,BackScene
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/ontology/ClassicalMusicArtist,MusicalArtist,ClassicalMusicArtist
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/ontology/Instrumentalist,MusicalArtist,Instrumentalist
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/ontology/MusicDirector,MusicalArtist,MusicDirector
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/ontology/Singer,MusicalArtist,Singer
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Album,MusicalWork,Album
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/ArtistDiscography,MusicalWork,ArtistDiscography
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/ClassicalMusicComposition,MusicalWork,ClassicalMusicComposition
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Musical,MusicalWork,Musical
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/NationalAnthem,MusicalWork,NationalAnthem
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Opera,MusicalWork,Opera
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Single,MusicalWork,Single
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Song,MusicalWork,Song
http://dbpedia.org/ontology/Name,http://dbpedia.org/ontology/GivenName,Name,GivenName
http://dbpedia.org/ontology/Name,http://dbpedia.org/ontology/Surname,Name,Surname
http://dbpedia.org/ontology/NaturalEvent,http://dbpedia.org/ontology/Earthquake,NaturalEvent,Earthquake
http://dbpedia.org/ontology/NaturalEvent,http://dbpedia.org/ontology/SolarEclipse,NaturalEvent,SolarEclipse
http://dbpedia.org/ontology/NaturalEvent,http://dbpedia.org/ontology/StormSurge,NaturalEvent,StormSurge
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Archipelago,NaturalPlace,Archipelago
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Beach,NaturalPlace,Beach
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/BodyOfWater,NaturalPlace,BodyOfWater
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Cape,NaturalPlace,Cape
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Cave,NaturalPlace,Cave
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Crater,NaturalPlace,Crater
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Desert,NaturalPlace,Desert
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Forest,NaturalPlace,Forest
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Glacier,NaturalPlace,Glacier
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/HotSpring,NaturalPlace,HotSpring
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Mountain,NaturalPlace,Mountain
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/MountainPass,NaturalPlace,MountainPass
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/MountainRange,NaturalPlace,MountainRange
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Valley,NaturalPlace,Valley
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Volcano,NaturalPlace,Volcano
http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/گرم_پانی_کاقدرتی_چشم,NaturalPlace,گرم_پانی_کاقدرتی_چشم
http://dbpedia.org/ontology/Non-ProfitOrganisation,http://dbpedia.org/ontology/RecordOffice,Non-ProfitOrganisation,RecordOffice
http://dbpedia.org/ontology/Novel,http://dbpedia.org/ontology/LightNovel,Novel,LightNovel
http://dbpedia.org/ontology/Olympics,http://dbpedia.org/ontology/OlympicEvent,Olympics,OlympicEvent
http://dbpedia.org/ontology/On-SiteTransportation,http://dbpedia.org/ontology/ConveyorSystem,On-SiteTransportation,ConveyorSystem
http://dbpedia.org/ontology/On-SiteTransportation,http://dbpedia.org/ontology/Escalator,On-SiteTransportation,Escalator
http://dbpedia.org/ontology/On-SiteTransportation,http://dbpedia.org/ontology/MovingWalkway,On-SiteTransportation,MovingWalkway
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Broadcaster,Organisation,Broadcaster
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Company,Organisation,Company
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/EducationalInstitution,Organisation,EducationalInstitution
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/EmployersOrganisation,Organisation,EmployersOrganisation
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/GeopoliticalOrganisation,Organisation,GeopoliticalOrganisation
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/GovernmentAgency,Organisation,GovernmentAgency
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Group,Organisation,Group
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/InternationalOrganisation,Organisation,InternationalOrganisation
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Legislature,Organisation,Legislature
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/MilitaryUnit,Organisation,MilitaryUnit
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Non-ProfitOrganisation,Organisation,Non-ProfitOrganisation
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Parliament,Organisation,Parliament
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/PoliticalParty,Organisation,PoliticalParty
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/ReligiousOrganisation,Organisation,ReligiousOrganisation
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/SambaSchool,Organisation,SambaSchool
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/SportsClub,Organisation,SportsClub
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/SportsLeague,Organisation,SportsLeague
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/SportsTeam,Organisation,SportsTeam
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/TermOfOffice,Organisation,TermOfOffice
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/TradeUnion,Organisation,TradeUnion
http://dbpedia.org/ontology/OrganisationMember,http://dbpedia.org/ontology/SportsTeamMember,OrganisationMember,SportsTeamMember
http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/AcademicJournal,PeriodicalLiterature,AcademicJournal
http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/Magazine,PeriodicalLiterature,Magazine
http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/Newspaper,PeriodicalLiterature,Newspaper
http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/UndergroundJournal,PeriodicalLiterature,UndergroundJournal
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Academic,Person,Academic
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/AmericanLeader,Person,AmericanLeader
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Archeologist,Person,Archeologist
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Architect,Person,Architect
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Aristocrat,Person,Aristocrat
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Artist,Person,Artist
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Astronaut,Person,Astronaut
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Athlete,Person,Athlete
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/BeautyQueen,Person,BeautyQueen
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/BusinessPerson,Person,BusinessPerson
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Chef,Person,Chef
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Cleric,Person,Cleric
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Coach,Person,Coach
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Criminal,Person,Criminal
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/DBpedian,Person,DBpedian
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Economist,Person,Economist
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Egyptologist,Person,Egyptologist
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Engineer,Person,Engineer
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Farmer,Person,Farmer
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/HorseTrainer,Person,HorseTrainer
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Journalist,Person,Journalist
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Judge,Person,Judge
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Lawyer,Person,Lawyer
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Linguist,Person,Linguist
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Man,Person,Man
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/MemberResistanceMovement,Person,MemberResistanceMovement
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/MilitaryPerson,Person,MilitaryPerson
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Model,Person,Model
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Monarch,Person,Monarch
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/MovieDirector,Person,MovieDirector
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Noble,Person,Noble
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/OfficeHolder,Person,OfficeHolder
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/OrganisationMember,Person,OrganisationMember
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Philosopher,Person,Philosopher
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Pilot,Person,Pilot
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/PlayboyPlaymate,Person,PlayboyPlaymate
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/PoliceOfficer,Person,PoliceOfficer
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Politician,Person,Politician
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/PoliticianSpouse,Person,PoliticianSpouse
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Presenter,Person,Presenter
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Producer,Person,Producer
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Psychologist,Person,Psychologist
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Referee,Person,Referee
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Religious,Person,Religious
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/RomanEmperor,Person,RomanEmperor
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Royalty,Person,Royalty
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Scientist,Person,Scientist
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/SportsManager,Person,SportsManager
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Spy,Person,Spy
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/TelevisionDirector,Person,TelevisionDirector
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/TheatreDirector,Person,TheatreDirector
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Woman,Person,Woman
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Writer,Person,Writer
http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Youtuber,Person,Youtuber
