"property","superproperty"
"http://dbpedia.org/ontology/iso6393Code","http://dbpedia.org/ontology/LanguageCode"
"http://dbpedia.org/ontology/latinName","http://dbpedia.org/ontology/Name"
"http://dbpedia.org/ontology/schoolCode","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/rankingWins","http://dbpedia.org/ontology/Wins"
"http://dbpedia.org/ontology/incumbent","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/nominee","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/president","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/generalManager","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/crewMember","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/drainsFrom","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/trustee","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/associateEditor","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/twinCountry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/atcCode","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/colourHexCode","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/muteCharacterInPlay","http://dbpedia.org/ontology/characterInPlay"
"http://dbpedia.org/ontology/deathCause","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/capital","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf"
"http://dbpedia.org/ontology/capital","http://dbpedia.org/ontology/administrativeHeadCity"
"http://dbpedia.org/ontology/employer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/largestCity","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/lccnId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/viafId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/academicDiscipline","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isAbout"
"http://dbpedia.org/ontology/affiliation","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftAttack","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftBomber","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftFighter","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftHelicopter","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftHelicopterAttack","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftHelicopterCargo","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftHelicopterMultirole","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftHelicopterObservation","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftHelicopterUtility","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftPatrol","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftRecon","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftTrainer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/aircraftTransport","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/album","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/almaMater","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/architect","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/architecturalStyle","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy"
"http://dbpedia.org/ontology/artist","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/associatedBand","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/associatedMusicalArtist","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember"
"http://dbpedia.org/ontology/author","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/award","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/bandMember","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember"
"http://dbpedia.org/ontology/basedOn","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/battle","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/binomialAuthority","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/bodyStyle","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy"
"http://dbpedia.org/ontology/broadcastArea","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/broadcastNetwork","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/builder","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/campus","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/category","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/chain","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/chairman","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/champion","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/championInDoubleFemale","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/championInDoubleFemale","http://dbpedia.org/ontology/championInDouble"
"http://dbpedia.org/ontology/championInDoubleMale","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/championInDoubleMale","http://dbpedia.org/ontology/championInDouble"
"http://dbpedia.org/ontology/championInMixedDouble","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/championInMixedDouble","http://dbpedia.org/ontology/championInDouble"
"http://dbpedia.org/ontology/championInSingleFemale","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/championInSingleFemale","http://dbpedia.org/ontology/championInSingle"
"http://dbpedia.org/ontology/championInSingleMale","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/championInSingleMale","http://dbpedia.org/ontology/championInSingle"
"http://dbpedia.org/ontology/channel","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/child","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/cinematography","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/city","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/class","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/closingFilm","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/coach","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/colour","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality"
"http://dbpedia.org/ontology/commandStructure","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/commander","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/company","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/composer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/computingPlatform","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/country","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/countryWithFirstAstronaut","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/countryWithFirstSatellite","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/countryWithFirstSatelliteLaunched","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/countryWithFirstSpaceflight","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/coverArtist","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/cpu","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/creativeDirector","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/creator","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/crosses","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/currentMember","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember"
"http://dbpedia.org/ontology/deputy","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/designCompany","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/designer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/developer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/director","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/discipline","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy"
"http://dbpedia.org/ontology/discoverer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/distributingCompany","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/distributingLabel","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/distributor","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/district","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/division","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/editing","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/editor","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/education","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/endingTheme","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/engine","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasComponent"
"http://dbpedia.org/ontology/engineer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/event","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/executiveProducer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/family","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#specializes"
"http://dbpedia.org/ontology/fastestDriver","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/fastestDriverCountry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/fastestDriverTeam","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/field","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy"
"http://dbpedia.org/ontology/firstDriver","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/firstDriverCountry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/firstDriverTeam","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/firstLeader","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/followingEvent","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#precedes"
"http://dbpedia.org/ontology/format","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/formerBandMember","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember"
"http://dbpedia.org/ontology/formerTeam","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/foundedBy","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/founder","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/fourthCommander","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/gameArtist","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/gameEngine","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/garrison","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/genre","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/genus","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#specializes"
"http://dbpedia.org/ontology/governingBody","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/governmentType","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/governor","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/ground","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/hasVariant","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSpecializedBy"
"http://dbpedia.org/ontology/headChef","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/headquarter","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/homeStadium","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/hometown","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/house","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/hybrid","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSpecializedBy"
"http://dbpedia.org/ontology/ideology","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#conceptualizes"
"http://dbpedia.org/ontology/illustrator","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/industry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/influenced","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/influencedBy","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/ingredient","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/instrument","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/isPartOf","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/isPartOfMilitaryConflict","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/isPartOfMilitaryConflict","http://dbpedia.org/ontology/isPartOf"
"http://dbpedia.org/ontology/keyPerson","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/kingdom","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#specializes"
"http://dbpedia.org/ontology/knownFor","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy"
"http://dbpedia.org/ontology/language","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/launchVehicle","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/layout","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality"
"http://dbpedia.org/ontology/leader","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/leaderFunction","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/league","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/license","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy"
"http://dbpedia.org/ontology/literaryGenre","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/literaryGenre","http://dbpedia.org/ontology/genre"
"http://dbpedia.org/ontology/locatedInArea","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/locationCity","http://dbpedia.org/ontology/location"
"http://dbpedia.org/ontology/locationCity","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/locationCountry","http://dbpedia.org/ontology/location"
"http://dbpedia.org/ontology/locationCountry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/lyrics","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/magazine","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/maidenFlightRocket","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/mainInterest","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#conceptualizes"
"http://dbpedia.org/ontology/maintainedBy","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/manager","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/manufacturer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/march","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/meetingRoad","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/mergedWith","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/militaryBranch","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/mountainRange","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/museum","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/musicBy","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/musicComposer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/musicType","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/namedAfter","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/narrator","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/nationality","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/nearestCity","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#nearTo"
"http://dbpedia.org/ontology/network","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/nextMission","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#precedes"
"http://dbpedia.org/ontology/nextMission","http://dbpedia.org/ontology/followedBy"
"http://dbpedia.org/ontology/nonFictionSubject","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isAbout"
"http://dbpedia.org/ontology/notableCommander","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/occupation","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasRole"
"http://dbpedia.org/ontology/openingFilm","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/openingTheme","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/operatingSystem","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/operator","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/order","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSpecializedBy"
"http://dbpedia.org/ontology/organisation","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/origin","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/originalLanguage","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isExpressedBy"
"http://dbpedia.org/ontology/originalLanguage","http://dbpedia.org/ontology/language"
"http://dbpedia.org/ontology/owner","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/owningCompany","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/owningOrganisation","http://dbpedia.org/ontology/owner"
"http://dbpedia.org/ontology/parent","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/parentCompany","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/parentOrganisation","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/party","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/patron","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/person","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isRoleOf"
"http://dbpedia.org/ontology/philosophicalSchool","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/phylum","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSpecializedBy"
"http://dbpedia.org/ontology/picture","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#concretelyExpresses"
"http://dbpedia.org/ontology/poleDriver","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/poleDriverCountry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/poleDriverTeam","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/politicalPartyInLegislature","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/politicalPartyOfLeader","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/populationPlace","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/powerType","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/predecessor","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/premierePlace","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/presenter","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/previousEditor","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/previousEvent","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#follows"
"http://dbpedia.org/ontology/previousMission","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#follows"
"http://dbpedia.org/ontology/previousWork","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/primeMinister","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/producer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/product","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/productionCompany","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/programmeFormat","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/programmingLanguage","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isExpressedBy"
"http://dbpedia.org/ontology/projectCoordinator","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/projectParticipant","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
